,loading,measurement_0,measurement_1,measurement_2,measurement_3,measurement_4,measurement_5,measurement_6,measurement_7,measurement_8,measurement_9,measurement_10,measurement_11,measurement_12,measurement_13,measurement_14,measurement_15,measurement_16,measurement_17,product_code_A,product_code_B,product_code_C,product_code_D,product_code_E,attribute_0_material_5,attribute_0_material_7,attribute_1_material_5,attribute_1_material_6,attribute_1_material_8,attribute_2_5,attribute_2_6,attribute_2_8,attribute_2_9,attribute_3_5,attribute_3_6,attribute_3_8,attribute_3_9,"measurement_0_grouped_(-0.001, 3.0]","measurement_0_grouped_(3.0, 4.0]","measurement_0_grouped_(4.0, 5.0]","measurement_0_grouped_(5.0, 6.0]","measurement_0_grouped_(6.0, 7.0]","measurement_0_grouped_(7.0, 8.0]","measurement_0_grouped_(8.0, 9.0]","measurement_0_grouped_(9.0, 11.0]","measurement_0_grouped_(11.0, 13.0]","measurement_0_grouped_(13.0, 29.0]","measurement_1_grouped_(-0.001, 4.0]","measurement_1_grouped_(4.0, 6.0]","measurement_1_grouped_(6.0, 7.0]","measurement_1_grouped_(7.0, 9.0]","measurement_1_grouped_(9.0, 10.0]","measurement_1_grouped_(10.0, 13.0]","measurement_1_grouped_(13.0, 29.0]","measurement_2_grouped_(-0.001, 2.0]","measurement_2_grouped_(2.0, 3.0]","measurement_2_grouped_(3.0, 4.0]","measurement_2_grouped_(4.0, 5.0]","measurement_2_grouped_(5.0, 6.0]","measurement_2_grouped_(6.0, 7.0]","measurement_2_grouped_(7.0, 8.0]","measurement_2_grouped_(8.0, 9.0]","measurement_2_grouped_(9.0, 11.0]","measurement_2_grouped_(11.0, 24.0]"
18182,145.15,6,8,10,16.837,12.107,18.411,18.013,8.189,18.199,12.024,15.039,20.636,11.393,15.929,15.567,17.167,14.543,588.171,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
19854,137.88,11,15,9,18.61,11.608,17.795,17.542,11.088,19.448,11.783,18.81,18.552,8.244,15.948,14.755,15.157,16.144,760.332,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
23854,105.28,5,13,3,16.743,10.108,18.069,17.428,,18.398,10.402,16.313,16.814,12.13,16.556,17.273,14.762,14.921,,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
21795,121.63,5,11,2,17.336,11.737,17.361,17.733,11.396,19.507,12.122,16.439,19.872,10.921,16.612,13.463,14.71,,782.683,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
10709,103.1,8,3,2,17.259,12.484,16.911,,12.718,19.25,11.361,14.624,17.406,9.794,16.431,15.947,14.465,14.67,753.185,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
21263,107.26,5,8,12,19.658,12.865,18.45,18.289,11.34,,10.671,17.685,20.173,10.906,17.341,16.592,14.772,19.276,919.35,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
1268,153.88,8,0,5,17.471,11.466,16.604,17.715,11.113,18.15,10.206,16.228,20.887,11.723,15.283,16.619,11.46,17.732,587.742,1,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
20648,98.71,2,18,11,17.33,12.113,15.871,17.459,11.174,19.453,11.1,14.756,18.794,11.776,15.841,14.062,15.672,18.05,602.726,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
1323,90.77,9,16,10,18.211,11.354,16.841,17.575,11.658,20.49,10.619,15.524,15.861,13.767,16.0,15.178,13.373,,791.229,1,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
20601,223.29,6,14,11,16.791,11.249,17.37,18.646,10.058,18.353,9.397,17.749,17.755,13.506,16.356,16.563,12.947,18.982,679.585,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
13272,87.21,2,11,7,19.916,11.326,16.154,17.965,11.653,18.761,11.64,14.923,19.586,11.864,16.172,15.881,18.171,18.905,634.35,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
20917,188.84,7,5,5,18.324,11.603,16.694,18.431,13.929,20.405,12.879,14.564,21.628,9.46,17.556,17.401,19.835,17.518,959.09,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
8205,123.79,7,15,7,17.232,11.868,17.234,16.94,12.074,19.652,12.624,15.834,23.602,12.103,16.585,15.564,14.987,18.302,763.595,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
13033,118.93,12,5,2,20.297,11.651,17.507,17.628,12.06,18.108,11.053,15.885,18.726,10.778,15.679,17.29,17.025,19.244,638.465,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
10505,175.35,12,15,9,18.121,10.763,18.329,16.458,11.928,18.627,13.751,15.619,17.434,11.963,14.542,18.301,14.825,17.511,813.04,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
17315,72.37,2,10,5,17.516,11.357,18.606,16.753,13.214,19.208,10.959,17.245,19.039,12.376,16.306,16.246,,17.704,800.099,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
26428,126.97,6,9,10,18.433,13.017,17.372,17.512,11.389,19.507,10.52,15.463,21.027,13.277,15.241,15.529,15.771,17.597,810.308,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
11073,108.65,7,7,8,16.084,12.482,18.074,18.724,12.493,,11.881,17.449,,,16.082,14.465,,15.289,754.439,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
25988,84.39,4,14,2,18.357,11.116,16.951,17.502,11.941,17.105,13.0,14.014,21.187,8.932,18.927,15.67,14.405,15.615,543.338,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
6991,170.27,4,7,11,18.955,10.705,17.814,15.57,11.607,18.656,11.43,14.314,17.385,12.417,19.649,16.423,13.405,18.483,690.971,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4272,82.16,14,2,4,18.797,11.33,17.916,18.137,10.541,18.472,13.742,15.762,17.694,13.346,14.617,15.651,14.369,15.67,685.526,1,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
14810,174.57,19,14,13,17.566,13.766,16.467,16.772,,18.733,12.921,16.061,,7.447,15.774,,14.624,19.417,726.689,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
3529,173.0,9,4,2,18.621,10.361,,18.117,11.429,19.165,13.832,16.636,20.356,12.92,,16.106,12.25,17.317,728.136,1,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
18945,106.29,5,15,6,17.362,11.233,16.386,17.361,10.169,18.842,11.512,16.132,18.66,11.203,16.334,13.103,15.458,15.642,542.996,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
4614,111.58,11,5,6,19.263,10.539,18.188,16.187,12.918,17.292,10.922,16.763,15.563,12.145,15.773,17.964,14.878,20.816,606.755,1,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
4054,129.14,4,2,5,18.289,9.521,16.121,16.386,12.916,19.559,11.892,15.443,20.762,10.968,17.237,18.973,14.001,16.775,648.554,1,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
19802,69.02,5,3,6,18.633,10.604,17.301,17.849,12.673,18.521,13.641,15.919,19.718,11.024,16.446,14.774,14.343,15.816,781.864,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
12013,147.8,8,11,3,18.427,12.835,16.262,17.246,,18.226,12.843,16.962,20.436,13.224,15.246,16.512,18.02,15.735,,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
12125,86.41,7,13,9,18.007,11.721,,17.83,12.7,19.836,10.321,16.136,15.017,9.529,16.475,13.516,13.271,17.03,735.655,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
8997,92.07,8,6,9,15.721,11.083,16.871,18.901,11.77,20.353,12.668,17.019,16.732,10.763,15.43,15.968,15.075,15.907,662.485,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
9047,125.01,6,7,5,17.813,11.072,18.198,18.376,13.658,19.541,12.065,17.258,,11.484,16.165,,15.817,17.944,896.487,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
5974,151.97,3,7,8,17.257,11.474,16.21,18.763,11.721,19.858,11.768,,19.626,10.923,17.012,16.191,14.795,15.598,,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
8333,161.93,8,10,5,18.21,12.885,17.163,16.697,12.378,17.838,9.903,11.948,21.39,12.336,16.32,17.105,,16.012,777.941,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
11698,143.89,7,8,6,17.279,12.646,14.822,18.668,10.277,18.606,12.689,14.645,20.232,12.802,15.8,12.957,16.299,,535.591,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
19294,82.98,3,7,10,17.53,12.024,16.276,16.577,12.035,19.627,11.113,16.022,19.23,10.598,14.647,15.179,,16.379,602.808,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
6096,124.56,10,8,3,17.593,10.981,17.162,18.177,14.299,19.313,11.595,14.6,20.9,11.478,15.797,14.914,15.29,,895.199,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
5414,184.34,11,6,9,18.278,11.088,18.608,17.277,11.729,19.045,11.905,15.429,19.808,12.986,15.821,17.061,14.462,17.23,746.428,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
23041,144.73,5,15,1,16.443,10.656,16.473,18.948,12.811,20.54,11.121,15.007,20.43,13.294,15.603,14.711,15.849,18.83,809.78,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
19934,287.5,6,11,6,16.046,13.297,18.272,17.649,11.87,18.6,11.536,15.191,19.427,11.354,15.369,15.531,13.304,16.851,726.072,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
21538,55.14,7,8,4,16.683,12.418,18.117,17.243,10.429,18.463,13.539,16.267,19.834,11.106,16.242,13.807,15.554,,788.495,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
10747,137.86,19,5,6,18.1,13.056,,16.913,11.203,17.529,12.443,14.842,18.669,11.103,14.523,17.189,16.423,18.909,637.84,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
515,146.89,10,2,8,18.34,11.365,18.506,18.217,13.064,19.509,12.306,16.378,19.037,14.392,17.33,17.794,14.754,17.946,867.905,1,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
19209,110.52,8,5,8,18.584,13.054,16.761,17.181,11.386,20.063,11.725,16.789,19.262,12.608,14.224,16.079,,18.478,709.533,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3244,210.99,9,1,6,18.471,12.334,17.481,15.941,10.693,18.313,10.966,15.946,20.487,12.917,17.047,17.65,14.142,15.533,607.281,1,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
18553,109.45,6,11,8,17.919,11.082,16.924,15.403,13.694,19.94,10.592,14.221,18.727,11.505,15.075,16.132,17.034,14.099,641.2,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
14598,126.08,8,9,7,,12.257,17.313,17.667,12.827,20.561,10.943,17.822,,13.258,13.978,16.109,12.612,14.424,880.738,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
12645,120.53,5,6,2,19.236,13.162,17.156,17.092,13.727,19.554,11.372,16.601,17.344,11.19,16.097,17.044,,15.566,829.056,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
26087,176.18,2,17,1,17.932,11.496,17.014,18.401,12.828,17.816,11.665,15.222,19.41,10.082,16.365,13.888,16.281,15.809,664.819,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
24461,101.52,9,11,2,17.492,13.962,15.716,17.104,12.377,19.221,11.613,14.926,20.394,11.829,16.195,16.517,13.826,14.206,723.712,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
15926,131.82,14,6,8,19.107,11.391,17.268,16.384,13.254,18.676,11.672,15.999,17.055,11.48,14.844,12.627,16.809,17.783,741.987,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
11822,129.05,12,11,10,17.31,,15.914,16.992,11.728,21.176,13.592,15.657,18.561,9.76,13.856,16.084,16.421,,908.946,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
13126,104.6,8,3,4,20.099,12.063,19.142,,11.218,19.168,12.142,14.363,18.027,12.694,15.782,15.789,13.288,15.076,819.604,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
9931,76.09,5,4,4,16.15,11.499,16.102,17.919,11.165,20.331,11.508,20.214,20.678,11.913,16.091,15.512,13.495,,577.488,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
19682,114.33,10,3,6,17.939,12.758,18.068,17.29,11.886,18.858,10.845,12.747,18.025,10.711,14.74,14.608,15.255,16.052,741.855,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
19756,94.35,4,11,2,17.042,11.591,16.348,18.251,12.576,18.676,10.884,14.531,19.623,11.755,15.372,15.433,18.025,14.099,723.349,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
7954,90.92,8,3,7,17.541,10.849,17.029,18.679,11.087,19.007,10.676,19.17,19.338,10.024,13.308,14.989,15.644,14.033,578.435,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
232,88.52,16,9,2,17.435,12.07,19.076,17.237,10.879,19.933,,16.295,19.248,13.062,13.304,16.274,14.412,16.747,863.2,1,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
17352,93.74,14,5,10,17.257,9.7,17.695,16.933,10.632,17.775,11.423,15.013,,10.451,16.049,16.191,14.802,16.092,546.102,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
10509,84.12,2,19,6,15.956,11.93,16.569,17.628,10.745,20.615,11.62,16.314,16.63,14.206,16.336,19.913,15.851,19.988,783.713,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
6457,130.68,5,9,11,15.485,11.867,,17.66,11.279,19.764,10.667,16.137,20.747,13.464,15.157,15.893,15.082,18.074,665.233,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
17739,134.72,6,12,8,18.818,10.84,15.379,17.218,,17.956,11.572,15.999,19.785,10.323,17.363,15.712,13.574,16.267,456.337,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
26533,77.31,5,8,1,18.485,12.198,17.565,16.748,11.684,18.774,11.498,16.951,19.913,11.464,15.355,14.655,13.709,15.631,682.175,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
9654,179.1,10,4,8,18.536,12.876,16.385,18.697,11.814,,10.667,16.754,15.972,11.164,19.155,16.008,12.733,20.361,727.882,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
14471,128.88,7,5,4,17.453,12.062,15.063,15.553,12.42,19.357,10.865,15.411,19.293,14.007,14.732,18.398,19.097,20.423,617.502,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
10010,133.84,3,6,8,16.846,12.455,17.232,18.545,11.791,18.351,11.633,15.118,18.676,11.458,15.174,,,15.064,731.087,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
21904,101.1,6,10,2,17.718,12.79,17.897,16.97,12.586,18.802,10.701,17.164,19.709,10.916,17.444,14.756,,19.938,741.357,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
17270,106.02,5,13,7,19.581,13.477,14.903,16.487,10.758,20.743,10.463,19.288,19.262,12.003,16.89,17.051,12.048,17.522,,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
12681,141.95,17,9,12,16.928,12.485,17.752,17.057,11.439,17.718,9.796,16.115,20.083,13.674,14.209,16.019,16.67,17.768,,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
5878,132.38,9,5,8,18.072,10.616,18.091,17.026,12.176,18.997,12.299,16.095,22.892,11.865,17.522,16.674,13.859,19.188,753.63,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
5876,138.0,4,7,8,17.294,11.373,17.909,18.659,10.738,18.415,12.246,16.071,19.641,10.492,17.224,17.989,15.907,18.789,639.526,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
22942,112.96,7,8,6,16.234,12.332,17.569,17.376,10.738,21.499,12.114,13.341,16.655,11.924,16.944,20.178,15.109,,949.822,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
14955,102.71,8,7,7,17.609,11.98,16.869,16.677,14.239,19.938,12.564,14.887,,8.585,15.574,16.652,11.605,13.629,911.495,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
12764,127.07,1,15,4,16.294,13.074,17.982,17.839,12.908,18.345,11.355,16.457,17.986,11.906,16.429,,16.741,18.321,732.949,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
859,110.38,11,6,5,17.67,10.909,17.082,16.041,11.836,18.809,11.137,17.835,17.759,13.857,16.58,15.276,11.998,14.661,632.464,1,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
18267,110.71,6,17,7,17.484,11.052,16.598,18.711,11.786,18.74,11.267,15.059,17.968,11.156,13.608,14.763,16.796,,759.297,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
17146,189.33,7,11,5,17.211,10.808,16.519,18.005,11.058,18.303,12.364,18.843,20.839,13.028,15.151,17.354,12.185,16.58,620.919,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
14289,140.23,5,9,8,16.981,12.675,17.731,18.43,11.875,18.002,11.402,15.876,17.855,12.089,13.858,16.732,16.203,14.446,651.512,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
18582,89.73,6,13,9,17.738,12.807,18.001,15.249,12.348,18.553,11.021,,19.174,10.526,14.476,17.664,15.119,13.702,546.807,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
21269,196.81,2,9,3,18.53,12.971,14.547,17.326,13.743,18.248,11.784,,18.365,10.404,,15.835,14.766,15.206,,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
13593,117.11,5,8,4,17.479,10.531,18.59,18.18,11.814,17.669,11.879,15.969,17.645,10.727,15.852,,,14.945,678.509,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
2319,142.44,24,3,4,17.845,10.996,15.046,16.818,12.817,20.654,11.439,16.319,18.873,9.897,17.531,15.249,15.794,17.793,700.299,1,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
