,failure
4845,1
8131,0
15620,1
8032,0
20238,0
7997,0
23532,0
24756,0
21752,1
6594,0
17818,0
3912,1
12895,0
3091,0
13640,1
18728,0
5995,0
11490,0
8286,0
15875,1
770,0
25213,0
13592,1
14622,0
15949,1
2492,0
17592,0
13683,0
13866,0
5294,0
8467,0
23334,0
1152,0
5302,0
14368,0
13392,0
307,1
15106,0
13160,0
15403,0
4182,0
23306,0
23588,0
15041,0
23310,1
5531,0
18994,0
4305,0
23700,1
19171,0
14254,0
23122,0
10179,0
9123,1
24126,0
22626,0
6521,0
22203,1
22551,0
3455,1
13242,0
12843,1
2418,0
13824,0
24777,1
11157,1
10215,0
20848,0
973,0
15914,0
1634,1
18819,0
16221,0
25392,1
3762,0
22385,0
8448,0
7365,0
23647,0
17856,0
5795,1
14505,0
9797,0
8752,0
14165,1
4469,0
2957,0
10959,0
15127,0
23482,0
11491,1
18068,0
9359,0
3918,0
14312,0
9396,0
7012,0
5251,1
14324,0
17455,0
7108,0
13062,0
4420,1
18635,0
12372,0
16298,0
19340,0
9781,0
19043,0
20571,0
23634,0
8622,0
15115,0
12134,0
14627,0
20737,0
21368,1
14879,0
13754,0
18025,1
12676,0
25332,0
3560,0
20006,0
6021,1
23605,1
10368,1
25378,0
22556,0
17591,0
11122,0
11723,0
24727,0
18676,1
17098,0
23071,0
8736,0
21119,1
19129,0
19721,0
16321,0
23840,1
24999,1
15246,0
3219,0
17043,1
797,0
755,0
10200,0
24675,0
15186,1
2496,0
7599,0
1871,0
18430,0
7877,0
4851,0
5072,0
2163,0
6036,1
6921,0
6216,1
16921,0
26277,0
2897,1
24152,0
18606,0
10327,0
18983,0
17089,0
14650,1
19852,0
6744,0
15832,0
15430,0
14935,0
14116,0
22258,0
20757,1
24275,0
9225,0
21243,0
13123,0
19648,0
9845,0
10799,1
2732,0
